state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
"Uttar Pradesh",Jaunpur,Arvind,M,31,GEN,SBSP,Ring,2204,0,2204,1848842
"Uttar Pradesh",Jaunpur,"Gulab Chand Dubey",M,40,GEN,SHS,"Bow & Arrow",1751,0,1751,1848842
"Uttar Pradesh",Jaunpur,"Pramod Kumar Alias Pramod Bhai Patel",M,34,GEN,SPP,Bat,7206,0,7206,1848842
"Uttar Pradesh",Jaunpur,"Premchand Bind",M,50,GEN,PMSP,Saw,6814,0,6814,1848842
"Uttar Pradesh",Jaunpur,"Dr. K. P. Yadav",M,55,GEN,AAAP,Broom,43397,74,43471,1848842
"Uttar Pradesh",Jaunpur,"Ravishankar Maurya",M,36,GEN,SUCI,"Glass Tumbler",2607,1,2608,1848842
"Uttar Pradesh",Jaunpur,"Rajesh Prajapati",M,40,GEN,SaDa,"Frying Pan",2329,0,2329,1848842
"Uttar Pradesh",Jaunpur,Shahabuddin,M,27,GEN,RUC,"Sewing Machine",19633,3,19636,1848842
"Uttar Pradesh",Jaunpur,Sarfaraj,M,39,GEN,PECP,"Ceiling Fan",2063,1,2064,1848842
"Uttar Pradesh",Jaunpur,"Anil Kumar Singh",M,38,GEN,IND,Kite,2694,0,2694,1848842
"Uttar Pradesh",Jaunpur,"Jogendra Prasad",M,30,GEN,IND,Scissors,7281,0,7281,1848842
"Uttar Pradesh",Jaunpur,"Dhananjay Singh",M,38,GEN,IND,"Auto- Rickshaw",64093,44,64137,1848842
"Uttar Pradesh",Jaunpur,"Yogish Chandra Dubey",M,43,GEN,IND,BUCKET,2773,0,2773,1848842
"Uttar Pradesh",Jaunpur,"Ravikant Yadav",M,27,GEN,IND,Batsman,20819,13,20832,1848842
"Uttar Pradesh",Jaunpur,"Vimal Kumar Yadav",M,29,GEN,IND,"Electric Pole",2109,0,2109,1848842
"Uttar Pradesh",Jaunpur,"Dr. Sanjivan Bind",M,33,GEN,IND,Table,1863,0,1863,1848842
"Uttar Pradesh",Jaunpur,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,2594,1,2595,1848842
"Uttar Pradesh",Machhlishahr,Tufani,M,53,SC,SP,Bicycle,191175,212,191387,1891969
"Uttar Pradesh",Machhlishahr,"Tufani Nishad",M,42,SC,INC,Hand,36258,17,36275,1891969
"Uttar Pradesh",Machhlishahr,"Bholanath Alias B.p. Saroj",M,50,SC,BSP,Elephant,265700,355,266055,1891969
"Uttar Pradesh",Machhlishahr,"Ram Charitra Nishad",M,46,SC,BJP,Lotus,437723,487,438210,1891969
"Uttar Pradesh",Machhlishahr,"Subas Chandra",M,59,SC,CPI,"Ears of Corn And Sickle",18775,2,18777,1891969
"Uttar Pradesh",Machhlishahr,"Raj Alias Virendra Kumar Sonkar",M,26,SC,AAAP,Broom,9200,23,9223,1891969
"Uttar Pradesh",Machhlishahr,Rajesh,M,35,SC,JD(U),Arrow,1552,0,1552,1891969
"Uttar Pradesh",Machhlishahr,Lalji,M,39,SC,BSCP,FLUTE,1542,1,1543,1891969
"Uttar Pradesh",Machhlishahr,Sikandar,M,57,SC,BMUP,Cot,2108,6,2114,1891969
"Uttar Pradesh",Machhlishahr,"Suresh Gautam",M,46,SC,ARVP,Razor,1467,0,1467,1891969
"Uttar Pradesh",Machhlishahr,Hari,M,47,SC,SBSP,Ring,2668,1,2669,1891969
"Uttar Pradesh",Machhlishahr,"Omprakash Alias Ambedkar",M,46,SC,IND,"Ceiling Fan",2706,2,2708,1891969
"Uttar Pradesh",Machhlishahr,"Rajesh Sonkar",M,47,SC,IND,Bat,4362,0,4362,1891969
"Uttar Pradesh",Machhlishahr,"Shravan Kumar Paswan",M,46,SC,IND,"Cup & Saucer",7833,0,7833,1891969
"Uttar Pradesh",Machhlishahr,Harinath,M,69,SC,IND,Kettle,5278,1,5279,1891969
"Uttar Pradesh",Machhlishahr,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,8446,2,8448,1891969
"Uttar Pradesh",Ghazipur,"Kailash Nath Singh Yadav",M,56,GEN,BSP,Elephant,241542,103,241645,1801519
"Uttar Pradesh",Ghazipur,"Mo. Maksud Khan",M,35,GEN,INC,Hand,18904,4,18908,1801519
"Uttar Pradesh",Ghazipur,"Manoj Sinha",M,55,GEN,BJP,Lotus,306791,138,306929,1801519
"Uttar Pradesh",Ghazipur,"Smt Shivkanya Kushwaha",F,47,GEN,SP,Bicycle,274337,140,274477,1801519
"Uttar Pradesh",Ghazipur,"Ishwar Dev",M,60,GEN,ARVP,Razor,4018,1,4019,1801519
"Uttar Pradesh",Ghazipur,Ishwari,M,53,GEN,CPI(ML)(L),"Flag with Three Stars",6512,0,6512,1801519
"Uttar Pradesh",Ghazipur,"Omkar Chauhan",M,40,GEN,JPS,Saw,2416,0,2416,1801519
"Uttar Pradesh",Ghazipur,Gupteshwar,M,54,GEN,LD,"Battery Torch",1111,0,1111,1801519
"Uttar Pradesh",Ghazipur,Deendayal,M,39,GEN,PMSP,"Walking Stick",2122,0,2122,1801519
"Uttar Pradesh",Ghazipur,"Dharm Yadav Alias D.p.yadav",M,60,GEN,RPD,Kite,59502,8,59510,1801519
"Uttar Pradesh",Ghazipur,Pappu,M,30,GEN,EKSP,"Cup & Saucer",3584,1,3585,1801519
"Uttar Pradesh",Ghazipur,"Brij Bhushan",M,48,GEN,AAAP,Broom,6917,8,6925,1801519
"Uttar Pradesh",Ghazipur,Bharat,M,44,GEN,JRPa,Scissors,2483,1,2484,1801519
"Uttar Pradesh",Ghazipur,"Rajendra Nath Ram",M,55,SC,BMUP,Cot,3468,0,3468,1801519
"Uttar Pradesh",Ghazipur,"Satya Dev Yadav",M,51,GEN,NAP,"HOCKEY & BALL",6381,0,6381,1801519
"Uttar Pradesh",Ghazipur,"Arun Kumar Singh",M,53,GEN,IND,Bat,34084,9,34093,1801519
"Uttar Pradesh",Ghazipur,Kuber,M,53,SC,IND,Kettle,4889,0,4889,1801519
"Uttar Pradesh",Ghazipur,Lakshaman,M,71,GEN,IND,Pot,1588,0,1588,1801519
"Uttar Pradesh",Ghazipur,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,5610,1,5611,1801519
"Uttar Pradesh",Chandauli,"Anil Kumar Maurya",M,49,GEN,BSP,Elephant,257200,179,257379,1593133
"Uttar Pradesh",Chandauli,"Tarun Patel Urf Tarunendra Chand Patel",M,29,GEN,INC,Hand,27182,12,27194,1593133
"Uttar Pradesh",Chandauli,"Dr Mahendra Nath Pandey",M,57,GEN,BJP,Lotus,413760,375,414135,1593133
"Uttar Pradesh",Chandauli,Ramkishun,M,57,GEN,SP,Bicycle,204036,109,204145,1593133
"Uttar Pradesh",Chandauli,Irshad,M,42,GEN,AAAP,Broom,15583,15,15598,1593133
"Uttar Pradesh",Chandauli,Chanchal,M,47,SC,JRPa,Bat,1362,0,1362,1593133
"Uttar Pradesh",Chandauli,Jitendra,M,31,ST,GGP,"Cup & Saucer",2502,0,2502,1593133
"Uttar Pradesh",Chandauli,"Mritunjaya Pandey",M,43,GEN,JaRaPa,Whistle,1318,0,1318,1593133
"Uttar Pradesh",Chandauli,"Ramashanker Singh Maurya",M,47,GEN,BSKD,"Walking Stick",1423,0,1423,1593133
"Uttar Pradesh",Chandauli,"Raja Jaiswal",M,25,GEN,AITC,"Flowers and Grass",6169,1,6170,1593133
"Uttar Pradesh",Chandauli,Rajendra,M,30,GEN,PMSP,Saw,7767,0,7767,1593133
"Uttar Pradesh",Chandauli,"Ram Dular",M,50,GEN,CPI(ML)(L),"Flag with Three Stars",2386,0,2386,1593133
"Uttar Pradesh",Chandauli,"Dr. Vinay Kumar Singh Yadav",M,63,GEN,INL,Iron,3881,1,3882,1593133
"Uttar Pradesh",Chandauli,"Shashi Sinha",F,42,GEN,ESKP,"Battery Torch",2987,1,2988,1593133
"Uttar Pradesh",Chandauli,"Sanjeev Singh",M,38,GEN,SBSP,Ring,4992,1,4993,1593133
"Uttar Pradesh",Chandauli,"Dr. Haridwar Singh Yadav",M,72,GEN,JD(U),Arrow,8755,1,8756,1593133
"Uttar Pradesh",Chandauli,Heeralal,M,39,SC,BMUP,Cart,4766,2,4768,1593133
"Uttar Pradesh",Chandauli,Gulvas,F,39,GEN,IND,Kettle,1482,0,1482,1593133
"Uttar Pradesh",Chandauli,Bindu,M,57,GEN,IND,Scissors,2769,0,2769,1593133
"Uttar Pradesh",Chandauli,Rajnarayan,M,34,GEN,IND,Cauliflower,4221,0,4221,1593133
"Uttar Pradesh",Chandauli,Sanjai,M,30,GEN,IND,"Auto- Rickshaw",2148,0,2148,1593133
"Uttar Pradesh",Chandauli,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,3184,2,3186,1593133
"Uttar Pradesh",Varanasi,"Ajay Rai",M,42,GEN,INC,Hand,75541,73,75614,1766487
"Uttar Pradesh",Varanasi,"Kailash Chaurasiya",M,55,GEN,SP,Bicycle,45266,25,45291,1766487
"Uttar Pradesh",Varanasi,"Narendra Modi",M,63,GEN,BJP,Lotus,580423,599,581022,1766487
"Uttar Pradesh",Varanasi,"Vijay Prakash Jaisawal",M,48,GEN,BSP,Elephant,60534,45,60579,1766487
"Uttar Pradesh",Varanasi,"Hiralal Yadav",M,57,GEN,CPM,"Hammer, Sickle and Star",2457,0,2457,1766487
"Uttar Pradesh",Varanasi,"A.k. Aggarwal",M,47,GEN,AGRJP,"Pen Nib with Seven Rays",2037,0,2037,1766487
"Uttar Pradesh",Varanasi,"Abhimanyu Singh Patel",M,38,GEN,BMUP,Cot,1644,0,1644,1766487
"Uttar Pradesh",Varanasi,"Arvind Kejriwal",M,45,GEN,AAAP,Broom,209111,127,209238,1766487
"Uttar Pradesh",Varanasi,Arun,M,29,GEN,BSCP,FLUTE,3634,0,3634,1766487
"Uttar Pradesh",Varanasi,"Indira Tiwari",F,56,GEN,AITC,"Flowers and Grass",2674,0,2674,1766487
"Uttar Pradesh",Varanasi,Usman,M,30,GEN,RsAD,"Walking Stick",878,0,878,1766487
"Uttar Pradesh",Varanasi,"Om Guru Charan Das Alias Vimal Kumar Singh",M,39,GEN,ssrd,Grapes,1144,0,1144,1766487
"Uttar Pradesh",Varanasi,"Devi Prasad Nand",M,77,GEN,MADP,"Auto- Rickshaw",1740,0,1740,1766487
"Uttar Pradesh",Varanasi,"Narendra Nath Dubey Adig",M,47,GEN,JSEP,"Letter Box",2277,0,2277,1766487
"Uttar Pradesh",Varanasi,Bachchelal,M,42,GEN,LPSP,"Gas Cylinder",1172,0,1172,1766487
"Uttar Pradesh",Varanasi,"Rajesh Bharti Surya",M,38,SC,RaAD,Kite,4327,0,4327,1766487
"Uttar Pradesh",Varanasi,"Ram Lakhan Gupta",M,60,GEN,JAP,Almirah,1376,0,1376,1766487
"Uttar Pradesh",Varanasi,Lallan,M,56,GEN,MaJP,Television,997,0,997,1766487
"Uttar Pradesh",Varanasi,"Shivhari Agarwal",M,54,GEN,BhNP,"Black Board",2000,0,2000,1766487
"Uttar Pradesh",Varanasi,"Santosh Kumar",M,28,SC,RVMP,Camera,1434,0,1434,1766487
"Uttar Pradesh",Varanasi,"Hari Lal",M,29,SC,RaIP,Stethoscope,838,0,838,1766487
"Uttar Pradesh",Varanasi,"Hemant Kumar Yadav",M,34,GEN,INL,Iron,1202,0,1202,1766487
"Uttar Pradesh",Varanasi,"Ahmed Sohel Siddiqui",M,50,GEN,IND,Hat,937,0,937,1766487
"Uttar Pradesh",Varanasi,"Iftekhar Kuraishi",M,42,GEN,IND,Bat,2323,0,2323,1766487
"Uttar Pradesh",Varanasi,Ghanshyam,M,42,ST,IND,Pot,1151,0,1151,1766487
"Uttar Pradesh",Varanasi,"Johnson Thomas",M,48,GEN,IND,"Table Lamp",1524,0,1524,1766487
"Uttar Pradesh",Varanasi,"Narendra Bahadur Singh",M,55,GEN,IND,"Cup & Saucer",1306,0,1306,1766487
"Uttar Pradesh",Varanasi,"Prakash Prasad",M,42,GEN,IND,Coconut,1361,0,1361,1766487
"Uttar Pradesh",Varanasi,"Prabhat Kumar",M,47,GEN,IND,"Air Conditioner",1089,0,1089,1766487
"Uttar Pradesh",Varanasi,"Pramod Kumar",M,60,GEN,IND,"Sewing Machine",1807,0,1807,1766487
"Uttar Pradesh",Varanasi,"Bachchan Prasad Yadav",M,35,GEN,IND,"Glass Tumbler",1192,0,1192,1766487
"Uttar Pradesh",Varanasi,"Baseer Kinnar",O,50,GEN,IND,Harmonium,2850,0,2850,1766487
"Uttar Pradesh",Varanasi,"Manoj Kumar Chaubey",M,35,GEN,IND,Scissors,1074,0,1074,1766487
"Uttar Pradesh",Varanasi,"Mahendra Mishra",M,57,GEN,IND,"Battery Torch",573,0,573,1766487
"Uttar Pradesh",Varanasi,"Ravindra Kumar",M,41,GEN,IND,"Pressure Cooker",1012,0,1012,1766487
"Uttar Pradesh",Varanasi,"Rajiv Kumar Mishra",M,45,GEN,IND,Telephone,677,0,677,1766487
"Uttar Pradesh",Varanasi,"Rajendra Prasad (garib Das)",M,54,GEN,IND,Helmet,1367,0,1367,1766487
"Uttar Pradesh",Varanasi,"Rampyare Singh",M,50,GEN,IND,Whistle,423,0,423,1766487
"Uttar Pradesh",Varanasi,"Shiv Kumar Shah",M,43,GEN,IND,Ring,312,0,312,1766487
"Uttar Pradesh",Varanasi,"Satish Shankar Jayaswal",M,32,GEN,IND,Table,459,0,459,1766487
"Uttar Pradesh",Varanasi,"Satyaprakash Srivastava",M,42,GEN,IND,Envelope,599,0,599,1766487
"Uttar Pradesh",Varanasi,"Sarvesh Kumar Gupta",M,54,GEN,IND,Carrot,3023,0,3023,1766487
"Uttar Pradesh",Varanasi,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,2051,0,2051,1766487
"Uttar Pradesh",Bhadohi,"Dr. Akhilesh Kumar Dwivedi",M,46,GEN,NCP,Clock,7732,2,7734,1834598
"Uttar Pradesh",Bhadohi,"Rakesh Dhar Tripathi",M,56,GEN,BSP,Elephant,245437,117,245554,1834598
"Uttar Pradesh",Bhadohi,"Virendra Singh",M,57,GEN,BJP,Lotus,403583,112,403695,1834598
"Uttar Pradesh",Bhadohi,"Sartaj Imam",M,58,GEN,INC,Hand,22569,4,22573,1834598
"Uttar Pradesh",Bhadohi,"Seema Mishra",F,37,GEN,SP,Bicycle,238570,142,238712,1834598
"Uttar Pradesh",Bhadohi,"Ajay Kumar Maurya",M,43,GEN,PMSP,Saw,5807,1,5808,1834598
"Uttar Pradesh",Bhadohi,"Tej Bahadur Yadav Advocate",M,61,GEN,JD(U),Arrow,26985,10,26995,1834598
"Uttar Pradesh",Bhadohi,"Rajesh Kumar Alias Khanna Maurya",M,37,GEN,AMP,"Ceiling Fan",1920,0,1920,1834598
"Uttar Pradesh",Bhadohi,"Ram Sagar Bind",M,38,GEN,QED,"Glass Tumbler",2440,2,2442,1834598
"Uttar Pradesh",Bhadohi,Chandrashekhar,M,31,GEN,IND,FLUTE,2191,0,2191,1834598
"Uttar Pradesh",Bhadohi,"Jagjeevan Ram Alias Jeevan Ram",M,33,SC,IND,"Walking Stick",1964,0,1964,1834598
"Uttar Pradesh",Bhadohi,"Jeevan Kumar Mallah",M,41,SC,IND,Kettle,4168,1,4169,1834598
"Uttar Pradesh",Bhadohi,"Ram Sakha Tripathi",M,55,GEN,IND,Almirah,4319,0,4319,1834598
"Uttar Pradesh",Bhadohi,"Santraj Singh",M,45,GEN,IND,Kite,4821,0,4821,1834598
"Uttar Pradesh",Bhadohi,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,8968,1,8969,1834598
"Uttar Pradesh",Mirzapur,"Lalitesh Pati Tripathi",M,37,GEN,INC,Hand,152663,3,152666,1720661
"Uttar Pradesh",Mirzapur,"Samudra Bind",F,34,GEN,BSP,Elephant,217452,5,217457,1720661
"Uttar Pradesh",Mirzapur,"Surendra Singh Patel",M,52,GEN,SP,Bicycle,108858,1,108859,1720661
"Uttar Pradesh",Mirzapur,"Anupriya Singh Patel",F,33,GEN,AD,"Cup & Saucer",436500,36,436536,1720661
"Uttar Pradesh",Mirzapur,Ajad,M,35,GEN,GGP,Coat,6762,0,6762,1720661
"Uttar Pradesh",Mirzapur,"Jittoo Ram Ratna",M,52,SC,LD,Cauliflower,4209,0,4209,1720661
"Uttar Pradesh",Mirzapur,"Jeera Bharti",F,46,SC,CPI(ML)(L),"Flag with Three Stars",4148,0,4148,1720661
"Uttar Pradesh",Mirzapur,"Brijesh Kumar Rai",M,54,GEN,AAAP,Broom,4317,1,4318,1720661
"Uttar Pradesh",Mirzapur,"Bhagwan Das",M,63,SC,BMUP,Cot,3324,0,3324,1720661
"Uttar Pradesh",Mirzapur,"Radheshyam Insan",M,63,SC,BRPI,Batsman,2138,0,2138,1720661
"Uttar Pradesh",Mirzapur,"Vineet Sahai",M,47,GEN,AITC,"Flowers and Grass",4548,0,4548,1720661
"Uttar Pradesh",Mirzapur,"Shivraj Sahni",M,44,GEN,PMSP,Saw,4405,0,4405,1720661
"Uttar Pradesh",Mirzapur,"Santosh Kumar",M,32,GEN,SPP,Bat,6811,0,6811,1720661
"Uttar Pradesh",Mirzapur,"Sarvesh Dubey",M,28,GEN,RPI(A),"Sewing Machine",4304,0,4304,1720661
"Uttar Pradesh",Mirzapur,"Sukchara Nand Urf Aaloo Baba",M,48,GEN,SHS,"Bow & Arrow",4787,0,4787,1720661
"Uttar Pradesh",Mirzapur,"Ashok Kumar",M,29,SC,IND,Harmonium,11245,0,11245,1720661
"Uttar Pradesh",Mirzapur,"Adesh Tyagi",M,45,GEN,IND,"Ceiling Fan",3300,0,3300,1720661
"Uttar Pradesh",Mirzapur,"Dr. Karnail Singh",M,48,GEN,IND,Telephone,3627,0,3627,1720661
"Uttar Pradesh",Mirzapur,"Girja Shankar Urf Chunmun",M,41,SC,IND,"PENCIL SHARPNER",2363,0,2363,1720661
"Uttar Pradesh",Mirzapur,Devi,M,42,SC,IND,"Pen Stand",4639,0,4639,1720661
"Uttar Pradesh",Mirzapur,"Raja Ram",M,56,SC,IND,FLUTE,2010,0,2010,1720661
"Uttar Pradesh",Mirzapur,"Ram Murat",M,53,SC,IND,Coconut,7947,0,7947,1720661
"Uttar Pradesh",Mirzapur,"Hinch Lal",M,53,SC,IND,"Auto- Rickshaw",2685,0,2685,1720661
"Uttar Pradesh",Mirzapur,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,4539,0,4539,1720661
"Uttar Pradesh",Robertsganj,"Ashok Kumar Kannaoujiya",M,50,SC,CPI,"Ears of Corn And Sickle",24362,1,24363,1639074
"Uttar Pradesh",Robertsganj,Chhotelal,M,41,SC,BJP,Lotus,378095,116,378211,1639074
"Uttar Pradesh",Robertsganj,"Pakaudi Lal Kol",M,62,SC,SP,Bicycle,135916,50,135966,1639074
"Uttar Pradesh",Robertsganj,"Bhagwati Prasad Chaudhary",M,60,SC,INC,Hand,86234,1,86235,1639074
"Uttar Pradesh",Robertsganj,"Sharada Prasad",M,55,SC,BSP,Elephant,187652,73,187725,1639074
"Uttar Pradesh",Robertsganj,"Gun Devi ( Gyani Devi)",F,40,SC,QED,"Glass Tumbler",5307,0,5307,1639074
"Uttar Pradesh",Robertsganj,"S. R. Darapuri",M,70,SC,AIPF,Camera,4890,1,4891,1639074
"Uttar Pradesh",Robertsganj,Mangoi,M,70,SC,BMUP,Cot,2966,0,2966,1639074
"Uttar Pradesh",Robertsganj,"Ravi Shankar Kannaujia",M,43,SC,AAAP,Broom,9912,1,9913,1639074
"Uttar Pradesh",Robertsganj,Rajkumar,M,35,SC,shsap,Almirah,2980,2,2982,1639074
"Uttar Pradesh",Robertsganj,"Shankar Kol",M,52,SC,CPI(ML)(L),"Flag with Three Stars",6101,0,6101,1639074
"Uttar Pradesh",Robertsganj,"Arun Singh(chero)",M,29,SC,IND,Scissors,5613,0,5613,1639074
"Uttar Pradesh",Robertsganj,Rambriksha,M,44,SC,IND,"Cup & Saucer",9408,0,9408,1639074
"Uttar Pradesh",Robertsganj,"Lawrence Anthony",M,51,SC,IND,"Air Conditioner",7703,0,7703,1639074
"Uttar Pradesh",Robertsganj,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,18489,0,18489,1639074
"West Bengal","Cooch Behar","Keshab Chandra Ray",M,61,SC,INC,Hand,74453,87,74540,1613403
"West Bengal","Cooch Behar","Girindra Nath Barman",M,71,SC,BSP,Elephant,15678,5,15683,1613403
"West Bengal","Cooch Behar","Dipak Kumar Roy",M,48,SC,AIFB,Lion,437987,1405,439392,1613403
"West Bengal","Cooch Behar","Renuka Sinha",F,65,SC,AITC,"Flowers and Grass",525275,1224,526499,1613403
"West Bengal","Cooch Behar","Hem Chandra Barman",M,64,SC,BJP,Lotus,217193,460,217653,1613403
"West Bengal","Cooch Behar","Kamal Krishna Bairagi",M,47,SC,RaJSP,Candles,7123,2,7125,1613403
"West Bengal","Cooch Behar","Dalendra Nath Ray",M,59,SC,AMB,Batsman,4166,3,4169,1613403
"West Bengal","Cooch Behar","Nripen Karjee",M,63,SC,SUCI,"Glass Tumbler",6732,10,6742,1613403
"West Bengal","Cooch Behar","Pijush Barman",M,44,SC,WPOI,"Battery Torch",5133,4,5137,1613403
"West Bengal","Cooch Behar","Harekrishna Sarkar",M,41,SC,RPI(A),"Sewing Machine",5792,4,5796,1613403
"West Bengal","Cooch Behar","Bangshi Badan Barman",M,46,SC,IND,"Cup & Saucer",13189,16,13205,1613403
"West Bengal","Cooch Behar","Hitendra Das",M,58,SC,IND,"Basket containing Fruits",5055,4,5059,1613403
"West Bengal","Cooch Behar","None Of The Above",NULL,NULL,NULL,NOTA,NOTA,11357,52,11409,1613403
"West Bengal",Alipurduars,"Eliash Narjinary",M,62,ST,BSP,Elephant,11036,3,11039,1470911
"West Bengal",Alipurduars,"Dasrath Tirkey",M,47,ST,AITC,"Flowers and Grass",361685,768,362453,1470911
"West Bengal",Alipurduars,"Birendra Bara (oraon)",M,31,ST,BJP,Lotus,335410,447,335857,1470911
"West Bengal",Alipurduars,"Manohar Tirkey",M,60,ST,RSP,"Spade & Stoker",340119,937,341056,1470911
"West Bengal",Alipurduars,"Joseph Munda",M,43,ST,INC,Hand,116618,100,116718,1470911
"West Bengal",Alipurduars,"Ishabela Kujur",F,30,ST,RaJSP,Candles,5961,0,5961,1470911
"West Bengal",Alipurduars,"Bilkan Bara",M,68,ST,SWJP,"Battery Torch",5339,1,5340,1470911
"West Bengal",Alipurduars,"Subash Chik Baraik",M,36,ST,SUCI,"Glass Tumbler",7123,8,7131,1470911
"West Bengal",Alipurduars,"Dr. Kapin Ch. Boro",M,57,ST,IND,"Cup & Saucer",7675,1,7676,1470911
"West Bengal",Alipurduars,"Paul Dexion Khariya",M,60,ST,IND,"Basket containing Fruits",10445,5,10450,1470911
"West Bengal",Alipurduars,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,19859,26,19885,1470911
"West Bengal",Jalpaiguri,"Kshitish Chandra Mandal",M,65,SC,BSP,Elephant,12143,4,12147,1531469
"West Bengal",Jalpaiguri,"Bijoy Chandra Barman",M,57,SC,AITC,"Flowers and Grass",493913,860,494773,1531469
"West Bengal",Jalpaiguri,"Mahendra Kumar Roy",M,58,SC,CPM,"Hammer, Sickle and Star",423965,1202,425167,1531469
"West Bengal",Jalpaiguri,"Satyalal Sarkar",M,61,SC,BJP,Lotus,221326,267,221593,1531469
"West Bengal",Jalpaiguri,"Sukhbilas Barma",M,68,SC,INC,Hand,87472,116,87588,1531469
"West Bengal",Jalpaiguri,"Dilip Sarkar",M,58,SC,BMUP,Cot,4900,0,4900,1531469
"West Bengal",Jalpaiguri,"Dhirendra Nath Roy",M,68,SC,AMB,"Battery Torch",2834,1,2835,1531469
"West Bengal",Jalpaiguri,"Dhritiman Roy",M,43,SC,RaJSP,Candles,4500,1,4501,1531469
"West Bengal",Jalpaiguri,"Haripada Barman",M,38,SC,RJNP,"HOCKEY & BALL",6605,3,6608,1531469
"West Bengal",Jalpaiguri,"Haribhakta Sardar",M,60,SC,SUCI,"Glass Tumbler",9278,5,9283,1531469
"West Bengal",Jalpaiguri,"Harekrishna Sarkar",M,41,SC,RPI(A),"Sewing Machine",7634,2,7636,1531469
"West Bengal",Jalpaiguri,"Subhas Biswas",M,61,SC,IND,Coconut,8544,1,8545,1531469
"West Bengal",Jalpaiguri,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,16506,35,16541,1531469
"West Bengal",Darjeeling,S.s.ahluwalia,M,63,GEN,BJP,Lotus,487864,393,488257,1437154
"West Bengal",Darjeeling,"Kakali Majumdar (roy)",F,38,SC,BSP,Elephant,6039,1,6040,1437154
"West Bengal",Darjeeling,"Bhai Chung Bhutia",M,37,ST,AITC,"Flowers and Grass",290769,249,291018,1437154
"West Bengal",Darjeeling,"Saman Pathak (suraj)",M,41,GEN,CPM,"Hammer, Sickle and Star",167069,117,167186,1437154
"West Bengal",Darjeeling,"Sujay Ghatak",M,43,GEN,INC,Hand,89993,83,90076,1437154
"West Bengal",Darjeeling,"Goutam Bhattacharya",M,63,GEN,SUCI,"Glass Tumbler",3991,2,3993,1437154
"West Bengal",Darjeeling,"Niranjan Saha",M,55,GEN,AMB,"Battery Torch",2027,2,2029,1437154
"West Bengal",Darjeeling,"Nima Lama",M,66,ST,grac,Candles,2886,20,2906,1437154
"West Bengal",Darjeeling,"Lalit Singha",M,41,ST,BMUP,Cot,2100,0,2100,1437154
"West Bengal",Darjeeling,"Sunil Pandit",M,34,GEN,RJNP,"HOCKEY & BALL",3043,0,3043,1437154
"West Bengal",Darjeeling,"Arun Kumar Agarwal",M,53,GEN,IND,"Ceiling Fan",5448,1,5449,1437154
"West Bengal",Darjeeling,"Mahendra P. Lama",M,53,ST,IND,"Table Lamp",55547,220,55767,1437154
"West Bengal",Darjeeling,"Rabindra Roy Basunia",M,59,SC,IND,"Pen Stand",6099,1,6100,1437154
"West Bengal",Darjeeling,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,18032,13,18045,1437154
"West Bengal",Raiganj,"Deepa Dasmunsi",F,53,GEN,INC,Hand,315507,374,315881,1387526
"West Bengal",Raiganj,"Nimu Bhowmick",M,79,GEN,BJP,Lotus,202868,263,203131,1387526
"West Bengal",Raiganj,"Pabitra Ranjan Dasmunshi (satya)",M,66,GEN,AITC,"Flowers and Grass",192408,290,192698,1387526
"West Bengal",Raiganj,"Md. Salim",M,56,GEN,CPM,"Hammer, Sickle and Star",316863,652,317515,1387526
"West Bengal",Raiganj,"Swapan Kumar Das",M,38,SC,BSP,Elephant,5627,2,5629,1387526
"West Bengal",Raiganj,"Zameerul Hasan",M,64,GEN,AIUDF,"Lock and Key",3470,1,3471,1387526
"West Bengal",Raiganj,"Dulal Rajbanshi",M,42,SC,SUCI,"Glass Tumbler",8591,1,8592,1387526
"West Bengal",Raiganj,"Nandakishor Singha",M,48,SC,AMB,Candles,3335,3,3338,1387526
"West Bengal",Raiganj,"Pasarul Alam",M,50,GEN,AAAP,Broom,3610,4,3614,1387526
"West Bengal",Raiganj,"Bablu Soren",M,41,ST,JDP,"Cup & Saucer",5541,3,5544,1387526
"West Bengal",Raiganj,"Sudiip Ranjan Sen",M,51,GEN,SP,Bicycle,32295,8,32303,1387526
"West Bengal",Raiganj,"Subrata Adhikary",M,55,GEN,IND,Dao,5548,0,5548,1387526
"West Bengal",Raiganj,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,10923,6,10929,1387526
"West Bengal",Balurghat,"Arpita Ghosh",F,47,GEN,AITC,"Flowers and Grass",408857,784,409641,1254497
"West Bengal",Balurghat,"Om Prakas Mishra",M,53,GEN,INC,Hand,80640,75,80715,1254497
